Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Lat	Long	Nynorsk	Bokmål	Engelsk
1241	Eikelandsosen	30	Fusa	Hordaland	60.2416	5.7468	http://www.yr.no/stad/Noreg/Hordaland/Fusa/Eikelandsosen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fusa/Eikelandsosen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fusa/Eikelandsosen/forecast.xml
1241	Baldersheim	50	Fusa	Hordaland	60.1456	5.7494	http://www.yr.no/stad/Noreg/Hordaland/Fusa/Baldersheim/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fusa/Baldersheim/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fusa/Baldersheim/forecast.xml
1241	Fusa	50	Fusa	Hordaland	60.2393	5.7454	http://www.yr.no/stad/Noreg/Hordaland/Fusa/Fusa/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fusa/Fusa/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fusa/Fusa/forecast.xml
1241	Holmefjord	50	Fusa	Hordaland	60.2879	5.6699	http://www.yr.no/stad/Noreg/Hordaland/Fusa/Holmefjord/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fusa/Holmefjord/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fusa/Holmefjord/forecast.xml
1241	Sævareid	50	Fusa	Hordaland	60.1874	5.7643	http://www.yr.no/stad/Noreg/Hordaland/Fusa/Sævareid/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fusa/Sævareid/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fusa/Sævareid/forecast.xml
1242	Tysse	30	Samnanger	Hordaland	60.3726	5.7603	http://www.yr.no/stad/Noreg/Hordaland/Samnanger/Tysse/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Samnanger/Tysse/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Samnanger/Tysse/forecast.xml
1242	Årland	50	Samnanger	Hordaland	60.3992	5.7124	http://www.yr.no/stad/Noreg/Hordaland/Samnanger/Årland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Samnanger/Årland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Samnanger/Årland/forecast.xml
1242	Høysæter	60	Samnanger	Hordaland	60.4162	5.8449	http://www.yr.no/stad/Noreg/Hordaland/Samnanger/Høysæter/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Samnanger/Høysæter/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Samnanger/Høysæter/forecast.xml
1242	Årland	60	Samnanger	Hordaland	60.3992	5.7124	http://www.yr.no/stad/Noreg/Hordaland/Samnanger/Årland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Samnanger/Årland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Samnanger/Årland/forecast.xml
1243	Os	30	Os	Hordaland	60.2648	5.4679	http://www.yr.no/stad/Noreg/Hordaland/Os/Os/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Os/Os/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Os/Os/forecast.xml
1243	Hagavik	50	Os	Hordaland	60.1793	5.4023	http://www.yr.no/stad/Noreg/Hordaland/Os/Hagavik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Os/Hagavik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Os/Hagavik/forecast.xml
1243	Lysekloster	50	Os	Hordaland	60.2241	5.3995	http://www.yr.no/stad/Noreg/Hordaland/Os/Lysekloster/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Os/Lysekloster/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Os/Lysekloster/forecast.xml
1243	Nordstrøno	50	Os	Hordaland	60.1647	5.3405	http://www.yr.no/stad/Noreg/Hordaland/Os/Nordstrøno/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Os/Nordstrøno/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Os/Nordstrøno/forecast.xml
1243	Søfteland	50	Os	Hordaland	60.2309	5.4567	http://www.yr.no/stad/Noreg/Hordaland/Os/Søfteland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Os/Søfteland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Os/Søfteland/forecast.xml
1244	Storebø	30	Austevoll	Hordaland	60.0934	5.2279	http://www.yr.no/stad/Noreg/Hordaland/Austevoll/Storebø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austevoll/Storebø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austevoll/Storebø/forecast.xml
1244	Bakkasund	50	Austevoll	Hordaland	60.1294	5.0897	http://www.yr.no/stad/Noreg/Hordaland/Austevoll/Bakkasund/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austevoll/Bakkasund/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austevoll/Bakkasund/forecast.xml
1244	Bekkjarvik	50	Austevoll	Hordaland	60.0016	5.2031	http://www.yr.no/stad/Noreg/Hordaland/Austevoll/Bekkjarvik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austevoll/Bekkjarvik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austevoll/Bekkjarvik/forecast.xml
1244	Torangsvåg	50	Austevoll	Hordaland	60.1125	5.1550	http://www.yr.no/stad/Noreg/Hordaland/Austevoll/Torangsvåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austevoll/Torangsvåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austevoll/Torangsvåg/forecast.xml
1244	Vestre Vinnesvåg	50	Austevoll	Hordaland	60.0064	5.2609	http://www.yr.no/stad/Noreg/Hordaland/Austevoll/Vestre_Vinnesvåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austevoll/Vestre_Vinnesvåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austevoll/Vestre_Vinnesvåg/forecast.xml
1245	Klokkarvik	30	Sund	Hordaland	60.2233	5.1518	http://www.yr.no/stad/Noreg/Hordaland/Sund/Klokkarvik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Sund/Klokkarvik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Sund/Klokkarvik/forecast.xml
1245	Skaga	50	Sund	Hordaland	60.2602	5.1117	http://www.yr.no/stad/Noreg/Hordaland/Sund/Skaga/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Sund/Skaga/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Sund/Skaga/forecast.xml
1245	Glesvær	50	Sund	Hordaland	60.2051	5.0155	http://www.yr.no/stad/Noreg/Hordaland/Sund/Glesvær/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Sund/Glesvær/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Sund/Glesvær/forecast.xml
1245	Tælavåg	50	Sund	Hordaland	60.2419	4.9806	http://www.yr.no/stad/Noreg/Hordaland/Sund/Tælavåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Sund/Tælavåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Sund/Tælavåg/forecast.xml
1245	Bjelkarøy	60	Sund	Hordaland	60.2426	5.2167	http://www.yr.no/stad/Noreg/Hordaland/Sund/Bjelkarøy/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Sund/Bjelkarøy/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Sund/Bjelkarøy/forecast.xml
1246	Straume	30	Fjell	Hordaland	60.3557	5.1250	http://www.yr.no/stad/Noreg/Hordaland/Fjell/Straume/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fjell/Straume/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fjell/Straume/forecast.xml
1246	Misje	50	Fjell	Hordaland	60.4501	4.9656	http://www.yr.no/stad/Noreg/Hordaland/Fjell/Misje/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fjell/Misje/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fjell/Misje/forecast.xml
1246	Turøy	50	Fjell	Hordaland	60.4328	4.9076	http://www.yr.no/stad/Noreg/Hordaland/Fjell/Turøy/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fjell/Turøy/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fjell/Turøy/forecast.xml
1246	Ågotnes	50	Fjell	Hordaland	60.4043	4.9995	http://www.yr.no/stad/Noreg/Hordaland/Fjell/Ågotnes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fjell/Ågotnes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fjell/Ågotnes/forecast.xml
1246	Store Løno	60	Fjell	Hordaland	60.3298	4.9000	http://www.yr.no/stad/Noreg/Hordaland/Fjell/Store_Løno/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fjell/Store_Løno/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fjell/Store_Løno/forecast.xml
1247	Kleppestø	30	Askøy	Hordaland	60.4070	5.2285	http://www.yr.no/stad/Noreg/Hordaland/Askøy/Kleppestø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Askøy/Kleppestø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Askøy/Kleppestø/forecast.xml
1247	Ask	50	Askøy	Hordaland	60.4773	5.2141	http://www.yr.no/stad/Noreg/Hordaland/Askøy/Ask/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Askøy/Ask/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Askøy/Ask/forecast.xml
1247	Erdal	50	Askøy	Hordaland	60.4412	5.2279	http://www.yr.no/stad/Noreg/Hordaland/Askøy/Erdal/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Askøy/Erdal/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Askøy/Erdal/forecast.xml
1247	Hauglandshella	50	Askøy	Hordaland	60.4447	5.1563	http://www.yr.no/stad/Noreg/Hordaland/Askøy/Hauglandshella/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Askøy/Hauglandshella/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Askøy/Hauglandshella/forecast.xml
1247	Strusshamn	50	Askøy	Hordaland	60.4029	5.1936	http://www.yr.no/stad/Noreg/Hordaland/Askøy/Strusshamn/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Askøy/Strusshamn/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Askøy/Strusshamn/forecast.xml
1251	Dale	30	Vaksdal	Hordaland	60.5850	5.8197	http://www.yr.no/stad/Noreg/Hordaland/Vaksdal/Dale/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Vaksdal/Dale/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Vaksdal/Dale/forecast.xml
1251	Eidslandet	50	Vaksdal	Hordaland	60.7332	5.8024	http://www.yr.no/stad/Noreg/Hordaland/Vaksdal/Eidslandet/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Vaksdal/Eidslandet/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Vaksdal/Eidslandet/forecast.xml
1251	Stamnes	50	Vaksdal	Hordaland	60.6629	5.7504	http://www.yr.no/stad/Noreg/Hordaland/Vaksdal/Stamnes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Vaksdal/Stamnes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Vaksdal/Stamnes/forecast.xml
1251	Stanghelle	50	Vaksdal	Hordaland	60.5508	5.7371	http://www.yr.no/stad/Noreg/Hordaland/Vaksdal/Stanghelle/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Vaksdal/Stanghelle/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Vaksdal/Stanghelle/forecast.xml
1251	Vaksdal	50	Vaksdal	Hordaland	60.5889	5.8235	http://www.yr.no/stad/Noreg/Hordaland/Vaksdal/Vaksdal/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Vaksdal/Vaksdal/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Vaksdal/Vaksdal/forecast.xml
1252	Modalen	30	Modalen	Hordaland	60.8159	5.8087	http://www.yr.no/stad/Noreg/Hordaland/Modalen/Modalen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Modalen/Modalen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Modalen/Modalen/forecast.xml
1252	Norddalen	60	Modalen	Hordaland	61.0137	5.9973	http://www.yr.no/stad/Noreg/Hordaland/Modalen/Norddalen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Modalen/Norddalen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Modalen/Norddalen/forecast.xml
1252	Straume	60	Modalen	Hordaland	60.8639	5.9787	http://www.yr.no/stad/Noreg/Hordaland/Modalen/Straume/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Modalen/Straume/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Modalen/Straume/forecast.xml
1252	Straumen	60	Modalen	Hordaland	60.7644	5.7294	http://www.yr.no/stad/Noreg/Hordaland/Modalen/Straumen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Modalen/Straumen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Modalen/Straumen/forecast.xml
1252	Stølsvatnet	60	Modalen	Hordaland	60.9727	6.0897	http://www.yr.no/stad/Noreg/Hordaland/Modalen/Stølsvatnet/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Modalen/Stølsvatnet/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Modalen/Stølsvatnet/forecast.xml
1253	Lonevåg	30	Osterøy	Hordaland	60.5248	5.4945	http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Lonevåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Lonevåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Lonevåg/forecast.xml
1253	Bruvik	50	Osterøy	Hordaland	60.4790	5.6811	http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Bruvik/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Bruvik/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Bruvik/forecast.xml
1253	Fotlandsvåg	50	Osterøy	Hordaland	60.5880	5.5246	http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Fotlandsvåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Fotlandsvåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Fotlandsvåg/forecast.xml
1253	Haus	50	Osterøy	Hordaland	60.4517	5.4958	http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Haus/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Haus/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Haus/forecast.xml
1253	Valestrandsfossen	50	Osterøy	Hordaland	60.5033	5.4353	http://www.yr.no/stad/Noreg/Hordaland/Osterøy/Valestrandsfossen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Osterøy/Valestrandsfossen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Osterøy/Valestrandsfossen/forecast.xml
1256	Frekhaug	30	Meland	Hordaland	60.5125	5.2444	http://www.yr.no/stad/Noreg/Hordaland/Meland/Frekhaug/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Frekhaug/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Frekhaug/forecast.xml
1256	Rossland	50	Meland	Hordaland	60.5608	5.0567	http://www.yr.no/stad/Noreg/Hordaland/Meland/Rossland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Rossland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Rossland/forecast.xml
1256	Moldekleiv	60	Meland	Hordaland	60.5453	5.2139	http://www.yr.no/stad/Noreg/Hordaland/Meland/Moldekleiv/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Moldekleiv/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Moldekleiv/forecast.xml
1256	Skjelanger	60	Meland	Hordaland	60.6006	4.9696	http://www.yr.no/stad/Noreg/Hordaland/Meland/Skjelanger/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Skjelanger/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Skjelanger/forecast.xml
1256	Storavatnet	60	Meland	Hordaland	60.5663	5.0944	http://www.yr.no/stad/Noreg/Hordaland/Meland/Storavatnet/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Meland/Storavatnet/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Meland/Storavatnet/forecast.xml
1259	Tjeldstø	30	Øygarden	Hordaland	60.5972	4.8451	http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Tjeldstø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Tjeldstø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Tjeldstø/forecast.xml
1259	Hellesøy	50	Øygarden	Hordaland	60.5507	4.8142	http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hellesøy/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hellesøy/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hellesøy/forecast.xml
1259	Hernar	50	Øygarden	Hordaland	60.6865	4.7230	http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Hernar/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Hernar/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Hernar/forecast.xml
1259	Rong	50	Øygarden	Hordaland	60.5124	4.9054	http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Rong/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Rong/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Rong/forecast.xml
1259	Nordøyni	60	Øygarden	Hordaland	60.7155	4.7308	http://www.yr.no/stad/Noreg/Hordaland/Øygarden/Nordøyni/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Øygarden/Nordøyni/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Øygarden/Nordøyni/forecast.xml
1260	Manger	30	Radøy	Hordaland	60.6400	5.0422	http://www.yr.no/stad/Noreg/Hordaland/Radøy/Manger/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Manger/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Manger/forecast.xml
1260	Bøvågen	50	Radøy	Hordaland	60.6969	4.9276	http://www.yr.no/stad/Noreg/Hordaland/Radøy/Bøvågen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Bøvågen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Bøvågen/forecast.xml
1260	Sletta	50	Radøy	Hordaland	60.6886	5.0394	http://www.yr.no/stad/Noreg/Hordaland/Radøy/Sletta/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Sletta/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Sletta/forecast.xml
1260	Sæbøvågen	50	Radøy	Hordaland	60.6096	5.1457	http://www.yr.no/stad/Noreg/Hordaland/Radøy/Sæbøvågen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Sæbøvågen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Sæbøvågen/forecast.xml
1260	Sandholmane	60	Radøy	Hordaland	60.7462	4.8323	http://www.yr.no/stad/Noreg/Hordaland/Radøy/Sandholmane/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Radøy/Sandholmane/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Radøy/Sandholmane/forecast.xml
1263	Isdalsstø	30	Lindås	Hordaland	60.5538	5.2703	http://www.yr.no/stad/Noreg/Hordaland/Lindås/Isdalsstø/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Lindås/Isdalsstø/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Lindås/Isdalsstø/forecast.xml
1263	Alversund	50	Lindås	Hordaland	60.5704	5.2366	http://www.yr.no/stad/Noreg/Hordaland/Lindås/Alversund/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Lindås/Alversund/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Lindås/Alversund/forecast.xml
1263	Eikangervåg	50	Lindås	Hordaland	60.5988	5.3995	http://www.yr.no/stad/Noreg/Hordaland/Lindås/Eikangervåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Lindås/Eikangervåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Lindås/Eikangervåg/forecast.xml
1263	Hjelmås	50	Lindås	Hordaland	60.5912	5.3666	http://www.yr.no/stad/Noreg/Hordaland/Lindås/Hjelmås/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Lindås/Hjelmås/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Lindås/Hjelmås/forecast.xml
1263	Ostereidet	50	Lindås	Hordaland	60.6218	5.4794	http://www.yr.no/stad/Noreg/Hordaland/Lindås/Ostereidet/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Lindås/Ostereidet/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Lindås/Ostereidet/forecast.xml
1264	Austrheim	30	Austrheim	Hordaland	60.7760	4.9332	http://www.yr.no/stad/Noreg/Hordaland/Austrheim/Austrheim/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austrheim/Austrheim/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austrheim/Austrheim/forecast.xml
1264	Fonnes	50	Austrheim	Hordaland	60.8065	4.9797	http://www.yr.no/stad/Noreg/Hordaland/Austrheim/Fonnes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austrheim/Fonnes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austrheim/Fonnes/forecast.xml
1264	Kaland	60	Austrheim	Hordaland	60.7945	4.9997	http://www.yr.no/stad/Noreg/Hordaland/Austrheim/Kaland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austrheim/Kaland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austrheim/Kaland/forecast.xml
1264	Leirvåg	60	Austrheim	Hordaland	60.8100	4.9989	http://www.yr.no/stad/Noreg/Hordaland/Austrheim/Leirvåg/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austrheim/Leirvåg/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austrheim/Leirvåg/forecast.xml
1264	Skagøyna	60	Austrheim	Hordaland	60.8220	4.7710	http://www.yr.no/stad/Noreg/Hordaland/Austrheim/Skagøyna/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Austrheim/Skagøyna/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Austrheim/Skagøyna/forecast.xml
1265	Fedje	30	Fedje	Hordaland	60.7773	4.7206	http://www.yr.no/stad/Noreg/Hordaland/Fedje/Fedje/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fedje/Fedje/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fedje/Fedje/forecast.xml
1265	Hellisøy	30	Fedje	Hordaland	60.7507	4.7116	http://www.yr.no/stad/Noreg/Hordaland/Fedje/Hellisøy/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fedje/Hellisøy/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fedje/Hellisøy/forecast.xml
1265	Holmengrå	60	Fedje	Hordaland	60.8416	4.6505	http://www.yr.no/stad/Noreg/Hordaland/Fedje/Holmengrå/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fedje/Holmengrå/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fedje/Holmengrå/forecast.xml
1265	Hovden	60	Fedje	Hordaland	60.7740	4.7442	http://www.yr.no/stad/Noreg/Hordaland/Fedje/Hovden/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fedje/Hovden/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fedje/Hovden/forecast.xml
1265	Innesøyane	60	Fedje	Hordaland	60.8214	4.6624	http://www.yr.no/stad/Noreg/Hordaland/Fedje/Innesøyane/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Fedje/Innesøyane/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Fedje/Innesøyane/forecast.xml
1266	Masfjordnes	30	Masfjorden	Hordaland	60.7974	5.3050	http://www.yr.no/stad/Noreg/Hordaland/Masfjorden/Masfjordnes/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Masfjorden/Masfjordnes/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Masfjorden/Masfjordnes/forecast.xml
1266	Haugsvær	50	Masfjorden	Hordaland	60.9066	5.5273	http://www.yr.no/stad/Noreg/Hordaland/Masfjorden/Haugsvær/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Masfjorden/Haugsvær/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Masfjorden/Haugsvær/forecast.xml
1266	Hosteland	50	Masfjorden	Hordaland	60.8337	5.2587	http://www.yr.no/stad/Noreg/Hordaland/Masfjorden/Hosteland/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Masfjorden/Hosteland/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Masfjorden/Hosteland/forecast.xml
1266	Matresdalen	50	Masfjorden	Hordaland	60.8929	5.6025	http://www.yr.no/stad/Noreg/Hordaland/Masfjorden/Matresdalen/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Masfjorden/Matresdalen/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Masfjorden/Matresdalen/forecast.xml
1266	Dyrøyni	60	Masfjorden	Hordaland	60.8117	5.1915	http://www.yr.no/stad/Noreg/Hordaland/Masfjorden/Dyrøyni/varsel.xml	http://www.yr.no/sted/Norge/Hordaland/Masfjorden/Dyrøyni/varsel.xml	http://www.yr.no/place/Norway/Hordaland/Masfjorden/Dyrøyni/forecast.xml
1401	Florø	25	Flora	Sogn og Fjordane	61.5981	5.0337	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Flora/Florø/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Flora/Florø/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Flora/Florø/forecast.xml
1401	Ytterøyane	30	Flora	Sogn og Fjordane	61.5692	4.6808	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Flora/Ytterøyane/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Flora/Ytterøyane/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Flora/Ytterøyane/forecast.xml
1401	Eikefjord	50	Flora	Sogn og Fjordane	61.5832	5.4590	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Flora/Eikefjord/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Flora/Eikefjord/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Flora/Eikefjord/forecast.xml
1401	Kinn	50	Flora	Sogn og Fjordane	61.5650	4.7581	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Flora/Kinn/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Flora/Kinn/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Flora/Kinn/forecast.xml
1401	Svortevik	50	Flora	Sogn og Fjordane	61.5025	5.2441	http://www.yr.no/stad/Noreg/Sogn_og_Fjordane/Flora/Svortevik/varsel.xml	http://www.yr.no/sted/Norge/Sogn_og_Fjordane/Flora/Svortevik/varsel.xml	http://www.yr.no/place/Norway/Sogn_og_Fjordane/Flora/Svortevik/forecast.xml
